              SourceId,  Cluster,         ra,        dec,     Gmag
   3029208174378913280,  NGC 2437,  115.52031,  -14.86001,   14.981
   3029178689423441408,  NGC 2437,  115.05190,  -15.02051,   19.633
   3029215321204492544,  NGC 2437,  115.42830,  -14.71026,   14.555
   3029203295296537856,  NGC 2437,  115.19768,  -14.97306,   16.939
   3029210579560427776,  NGC 2437,  115.62090,  -14.75658,   15.513
   3029160414342662400,  NGC 2437,  115.50115,  -14.92952,   16.453
   3029214801508243072,  NGC 2437,  115.49831,  -14.70274,   18.890
   3029208724134832640,  NGC 2437,  115.44145,  -14.86300,   14.207
   3029213701996537472,  NGC 2437,  115.35718,  -14.74697,   17.849
   3029211988310048512,  NGC 2437,  115.36899,  -14.83330,   16.523
   3029216145838698112,  NGC 2437,  115.15572,  -14.92258,   13.252
   3029203741965435776,  NGC 2437,  115.24851,  -14.94627,   19.418
   3029214118613587968,  NGC 2437,  115.50178,  -14.74845,   17.660
   3029201435568780416,  NGC 2437,  115.48233,  -14.94300,   11.834
   3029221059281283200,  NGC 2437,  115.09421,  -14.82033,   17.630
   3029175360829247744,  NGC 2437,  115.25982,  -15.07760,   15.583
   3029209514408646784,  NGC 2437,  115.56738,  -14.85400,   13.942
   3029192403259628160,  NGC 2437,  115.03190,  -14.96362,   15.460
   3029209583128124288,  NGC 2437,  115.56110,  -14.84464,   13.248
   3029210270322784512,  NGC 2437,  115.63562,  -14.78630,   15.510
   3029215355564241536,  NGC 2437,  115.41736,  -14.70556,   12.673
   3029227759429716864,  NGC 2437,  115.43712,  -14.64006,   15.667
   3029211331174590720,  NGC 2437,  115.61061,  -14.74786,   19.343
   3029212709864388352,  NGC 2437,  115.45117,  -14.76179,   16.693
   3029209067732120320,  NGC 2437,  115.49774,  -14.83494,   12.221
   3029163231840939904,  NGC 2437,  115.67528,  -14.79658,   15.154
   3029209475748620800,  NGC 2437,  115.48051,  -14.79601,   19.186
   3029219753603503488,  NGC 2437,  115.14782,  -14.78078,   19.015
   3029158490197046400,  NGC 2437,  115.74571,  -14.91476,   14.513
   3029218340560964864,  NGC 2437,  115.23364,  -14.85068,   17.713
   3029227102294577536,  NGC 2437,  115.40572,  -14.70260,   17.910
   3029221020616793600,  NGC 2437,  115.05555,  -14.79580,   18.840
   3029212709864387712,  NGC 2437,  115.45594,  -14.76811,   17.948
   3029211438545115264,  NGC 2437,  115.55754,  -14.75973,   16.645
   3029207865141280512,  NGC 2437,  115.52806,  -14.88665,   14.758
   3029215355564242944,  NGC 2437,  115.41789,  -14.70847,   12.770
   3029161823091667840,  NGC 2437,  115.72135,  -14.87474,   13.811
   3029227965588148992,  NGC 2437,  115.43279,  -14.63575,   16.988
   3029201950965449216,  NGC 2437,  115.36965,  -14.94851,   19.171
   3029215286844766720,  NGC 2437,  115.42568,  -14.72146,   16.867
   3029220711379111424,  NGC 2437,  115.06079,  -14.83170,   19.554
   3029215316904314880,  NGC 2437,  115.43463,  -14.70501,   15.784
   3029195319537430784,  NGC 2437,  114.82398,  -14.95004,   19.446
   3029206898768137088,  NGC 2437,  115.33140,  -14.83808,   18.516
   3029202775599382400,  NGC 2437,  115.40097,  -14.88617,   18.496
   3029209858006027520,  NGC 2437,  115.55241,  -14.82604,   17.074
   3029213259620310016,  NGC 2437,  115.36742,  -14.76112,   12.027
   3029210510840947200,  NGC 2437,  115.63003,  -14.76044,   15.665
   3029208655415307904,  NGC 2437,  115.47195,  -14.85409,   14.618
   3029200301697855616,  NGC 2437,  115.32692,  -14.98695,   18.042
   3029161720012454144,  NGC 2437,  115.71874,  -14.87732,   17.775
   3029216283270148352,  NGC 2437,  115.17049,  -14.90854,   16.193
   3029202294562936960,  NGC 2437,  115.34235,  -14.92128,   19.098
   3029159173093228416,  NGC 2437,  115.59346,  -14.96737,   18.966
   3029168076565198592,  NGC 2437,  114.83868,  -15.29005,   19.156
   3029227415832406656,  NGC 2437,  115.39778,  -14.67191,   13.561
   3029217069250643584,  NGC 2437,  115.18647,  -14.85125,   17.921
   3029224319151785984,  NGC 2437,  115.08817,  -14.68349,   19.049
   3029215630442073088,  NGC 2437,  115.46769,  -14.68957,   17.135
   3029157184526991232,  NGC 2437,  115.76919,  -14.96275,   15.384
   3029217726386666368,  NGC 2437,  115.09279,  -14.82611,   17.702
   3029212503705953024,  NGC 2437,  115.46635,  -14.78042,   10.905
   3029215011966853248,  NGC 2437,  115.44438,  -14.74441,   14.640
   3029207036207836800,  NGC 2437,  115.28333,  -14.83622,   19.017
   3029209376969762432,  NGC 2437,  115.48585,  -14.81275,   12.263
   3029160379982942592,  NGC 2437,  115.49800,  -14.94561,   14.011
   3029232397994188800,  NGC 2437,  115.32022,  -14.54911,   14.240
   3029212778583859712,  NGC 2437,  115.44833,  -14.75110,   13.176
   3029212709864383104,  NGC 2437,  115.45359,  -14.75960,   16.201
   3029209376969762688,  NGC 2437,  115.49094,  -14.82145,   14.273
   3029218443640977920,  NGC 2437,  115.23779,  -14.83288,   19.744
   3029211709131462656,  NGC 2437,  115.40717,  -14.85119,   18.677
   3029202672519356800,  NGC 2437,  115.38785,  -14.90838,   12.856
   3029210197303130624,  NGC 2437,  115.63786,  -14.79454,   18.365
   3029156458671682944,  NGC 2437,  115.64386,  -14.99249,   18.940
   3029181472565532800,  NGC 2437,  114.83121,  -15.19799,   19.636
   3029209583128119936,  NGC 2437,  115.56303,  -14.84231,   13.754
   3029200645295343872,  NGC 2437,  115.29195,  -14.96031,   18.969
   3029193567185722112,  NGC 2437,  115.04862,  -14.92407,   17.941
   3029201882246944128,  NGC 2437,  115.34649,  -14.95148,   19.406
   3029213568857898240,  NGC 2437,  115.40335,  -14.74855,   19.382
   3029208994712161280,  NGC 2437,  115.50399,  -14.84840,   18.564
   3029201401209638016,  NGC 2437,  115.46912,  -14.94859,   18.802
   3029201646028816512,  NGC 2437,  115.41512,  -14.92902,   17.261
   3029205867976888064,  NGC 2437,  115.36831,  -14.86041,   18.747
   3029209170811330944,  NGC 2437,  115.49344,  -14.82355,   10.244
   3029208376236888064,  NGC 2437,  115.53037,  -14.84083,   15.996
   3029203192217331072,  NGC 2437,  115.20054,  -14.99090,   15.645
   3029198686789834112,  NGC 2437,  115.34392,  -15.06041,   19.005
   3029215866660178048,  NGC 2437,  115.47656,  -14.66942,   18.644
   3029180068106285056,  NGC 2437,  115.10944,  -15.01256,   19.719
   3029216691293420800,  NGC 2437,  115.19240,  -14.88451,   18.594
   3029208651114742528,  NGC 2437,  115.47521,  -14.85418,   17.852
   3029212052728982016,  NGC 2437,  115.36752,  -14.81956,   18.120
   3029208517976410368,  NGC 2437,  115.43878,  -14.86916,   15.971
   3029219306934374016,  NGC 2437,  115.28349,  -14.76460,   12.735
   3029220299062335488,  NGC 2437,  115.19567,  -14.74947,   18.315
   3029160100804091904,  NGC 2437,  115.52627,  -14.95703,   17.399
   3029208724134852352,  NGC 2437,  115.43001,  -14.86931,   14.253
   3029233188268167680,  NGC 2437,  115.32788,  -14.52984,   14.978
   3029192983073845248,  NGC 2437,  115.09534,  -14.91788,   18.288
   3029202711180744832,  NGC 2437,  115.36885,  -14.90484,   10.293
   3029229576191758976,  NGC 2437,  115.20818,  -14.68207,   15.871
   3029205902335673216,  NGC 2437,  115.36986,  -14.85334,   17.409
   3029170172509090176,  NGC 2437,  114.97326,  -15.20102,   15.530
   3029210613920283008,  NGC 2437,  115.53310,  -14.81019,   15.193
   3029206971788303744,  NGC 2437,  115.32270,  -14.83168,   14.417
   3029228618423256448,  NGC 2437,  115.36024,  -14.61840,   16.874
   3029213397059204608,  NGC 2437,  115.41539,  -14.76560,   16.657
   3029160173824452224,  NGC 2437,  115.55330,  -14.95798,   13.044
   3029160654860747520,  NGC 2437,  115.56170,  -14.92246,   15.704
   3029226552538769664,  NGC 2437,  115.31358,  -14.69750,   17.847
   3029159104371572736,  NGC 2437,  115.61195,  -14.98430,   19.020
   3029227450183746944,  NGC 2437,  115.36758,  -14.66931,   19.944
   3029159177391997056,  NGC 2437,  115.59475,  -14.97489,   12.929
   3029212469346227968,  NGC 2437,  115.45980,  -14.78369,   16.248
   3029214565290120192,  NGC 2437,  115.54147,  -14.71883,   14.265
   3029208964644436352,  NGC 2437,  115.49506,  -14.85140,   18.809
   3029214835867985152,  NGC 2437,  115.50869,  -14.70074,   18.306
   3029213534498116864,  NGC 2437,  115.43427,  -14.74183,   15.540
   3029214393491498368,  NGC 2437,  115.48498,  -14.72554,   15.689
   3029231569056836864,  NGC 2437,  115.29767,  -14.61171,   18.132
   3029207143579092608,  NGC 2437,  115.29385,  -14.82010,   19.883
   3029178036586218624,  NGC 2437,  115.01429,  -15.08589,   16.753
   3029214870227723904,  NGC 2437,  115.53563,  -14.70016,   18.932
   3029215836600510208,  NGC 2437,  115.45709,  -14.68120,   12.927
   3029222360646631936,  NGC 2437,  115.05725,  -14.75339,   18.640
   3029228790221878144,  NGC 2437,  115.41297,  -14.61477,   18.535
   3029201714748224256,  NGC 2437,  115.46160,  -14.91909,   15.808
   3029179514056039296,  NGC 2437,  115.20847,  -15.01172,   17.580
   3029208101358940544,  NGC 2437,  115.55483,  -14.85019,   19.327
   3029160689220451072,  NGC 2437,  115.57863,  -14.90822,   16.578
   3029227931228421248,  NGC 2437,  115.42536,  -14.63838,   17.950
   3029208999012653824,  NGC 2437,  115.49839,  -14.84704,   14.705
   3029160861019180160,  NGC 2437,  115.55242,  -14.91156,   15.486
   3029207345444483968,  NGC 2437,  115.50741,  -14.92058,   17.897
   3029229546128265856,  NGC 2437,  115.25205,  -14.66465,   19.587
   3029163433700397312,  NGC 2437,  114.95814,  -15.38003,   19.708
   3029226866076710144,  NGC 2437,  115.30345,  -14.66510,   16.255
   3029159486629608960,  NGC 2437,  115.61470,  -14.96674,   18.946
   3029212469346222592,  NGC 2437,  115.46518,  -14.78639,   11.550
   3029205975355887104,  NGC 2437,  115.34563,  -14.86467,   12.922
   3029200924474346112,  NGC 2437,  115.41381,  -14.97297,   16.159
   3029226385040478464,  NGC 2437,  115.24055,  -14.69609,   15.312
   3029164365713355008,  NGC 2437,  114.98436,  -15.30692,   15.298
   3029201989626233984,  NGC 2437,  115.38910,  -14.93144,   16.507
   3029200855754868096,  NGC 2437,  115.41977,  -14.98127,   12.773
   3029229065099789696,  NGC 2437,  115.39382,  -14.59120,   17.986
   3029206044075361024,  NGC 2437,  115.34205,  -14.85528,   13.759
   3029160208184153984,  NGC 2437,  115.57049,  -14.94405,   15.497
   3029227484551893888,  NGC 2437,  115.37954,  -14.65340,   16.563
   3029159963365257088,  NGC 2437,  115.61198,  -14.92630,   16.558
   3029168866839170560,  NGC 2437,  114.84372,  -15.27421,   15.600
   3029214015534388608,  NGC 2437,  115.49327,  -14.75765,   14.468
   3029215286844770432,  NGC 2437,  115.41968,  -14.71465,   17.345
   3029213534498114048,  NGC 2437,  115.44012,  -14.74817,   17.655
   3029208311817818624,  NGC 2437,  115.54940,  -14.84638,   15.594
   3029209510108210944,  NGC 2437,  115.58486,  -14.85146,   18.592
   3029215385623811584,  NGC 2437,  115.42111,  -14.69091,   18.448
   3029209510108210816,  NGC 2437,  115.58268,  -14.85288,   17.760
   3029215488703027072,  NGC 2437,  115.43656,  -14.69202,   14.703
   3029204905903094272,  NGC 2437,  115.19333,  -14.90570,   19.691
   3029160757939897472,  NGC 2437,  115.60289,  -14.90450,   16.210
   3029213259620314880,  NGC 2437,  115.36635,  -14.76472,   16.899
   3029162334187372928,  NGC 2437,  115.62267,  -14.87259,   19.354
   3029159898946439680,  NGC 2437,  115.62249,  -14.93752,   15.726
   3029157768643741824,  NGC 2437,  115.78774,  -14.91656,   15.407
   3029224662749177216,  NGC 2437,  115.12507,  -14.67509,   16.777
   3029209750626476928,  NGC 2437,  115.60641,  -14.81719,   17.523
   3029212469337776640,  NGC 2437,  115.44879,  -14.78729,   17.214
   3029181987959352960,  NGC 2437,  114.83511,  -15.14370,   19.562
   3029207177946741504,  NGC 2437,  115.30469,  -14.81290,   17.933
   3029155672698689664,  NGC 2437,  115.63146,  -15.04233,   18.175
   3029212400626748416,  NGC 2437,  115.46986,  -14.79613,   12.137
   3029206937420432000,  NGC 2437,  115.34542,  -14.81974,    8.617
   3029213019102154880,  NGC 2437,  115.37405,  -14.78726,   15.025
   3029158829494031232,  NGC 2437,  115.76131,  -14.88246,   17.767
   3029215080686341888,  NGC 2437,  115.42880,  -14.73136,   16.167
   3029208140019201792,  NGC 2437,  115.51007,  -14.87312,   17.065
   3029191063229947776,  NGC 2437,  114.93513,  -15.01157,   13.846
   3029229339977973504,  NGC 2437,  115.23591,  -14.68351,   16.090
   3029211777850969984,  NGC 2437,  115.38770,  -14.84548,   16.878
   3029229408697461632,  NGC 2437,  115.22660,  -14.68231,   17.044
   3029212469346234496,  NGC 2437,  115.45475,  -14.78227,   11.156
   3029175116006723584,  NGC 2437,  115.28948,  -15.08454,   12.066
   3029158932572782720,  NGC 2437,  115.57302,  -15.00974,   18.278
   3029180819726334080,  NGC 2437,  115.14782,  -14.95209,   17.311
   3029160276903634432,  NGC 2437,  115.55373,  -14.92167,   11.865
   3029208208738677376,  NGC 2437,  115.49998,  -14.85581,   12.805
   3029209033372412288,  NGC 2437,  115.47701,  -14.83656,   11.248
   3029199751941615488,  NGC 2437,  115.29955,  -15.02759,   11.998
   3029160826659377280,  NGC 2437,  115.59080,  -14.88914,   14.606
   3029209273890566144,  NGC 2437,  115.47961,  -14.82219,   13.086
   3029230061533787648,  NGC 2437,  115.27977,  -14.63437,   13.111
   3029213328339803008,  NGC 2437,  115.35551,  -14.76129,   15.452
   3029206799989617408,  NGC 2437,  115.32509,  -14.84335,   14.994
   3029201783467709568,  NGC 2437,  115.44934,  -14.90968,   15.064
   3029200855754879360,  NGC 2437,  115.41738,  -14.99076,   14.431
   3029222085768716544,  NGC 2437,  114.99927,  -14.76182,   19.085
   3029180617869242496,  NGC 2437,  115.16625,  -14.97005,   16.005
   3029162471626375808,  NGC 2437,  115.64401,  -14.85602,   18.269
   3029206795688892928,  NGC 2437,  115.32327,  -14.84576,   17.872
   3029225354248247680,  NGC 2437,  115.32087,  -14.72312,   15.557
   3029207487184174464,  NGC 2437,  115.52479,  -14.89832,   13.808
   3029212675504667008,  NGC 2437,  115.44996,  -14.77729,   13.277
   3029215454343285120,  NGC 2437,  115.45280,  -14.69388,   17.831
   3029206799989614592,  NGC 2437,  115.32944,  -14.84635,   18.137
   3029215218125228160,  NGC 2437,  115.46591,  -14.70861,   12.857
   3029159589708798720,  NGC 2437,  115.62159,  -14.94175,   12.692
   3029213019102157952,  NGC 2437,  115.37225,  -14.78855,   14.545
   3029219066416217472,  NGC 2437,  115.28611,  -14.78359,   15.298
   3029157833061337856,  NGC 2437,  115.70781,  -14.96318,   19.157
   3029217657667193728,  NGC 2437,  115.09972,  -14.84477,   17.470
   3029202809959135232,  NGC 2437,  115.42070,  -14.88251,   18.493
   3029212400626761600,  NGC 2437,  115.46446,  -14.80246,   12.683
   3029954948923182464,  NGC 2437,  114.78888,  -14.64348,   19.963
   3029953608894616960,  NGC 2437,  114.81646,  -14.71868,   19.723
   3029947248048471936,  NGC 2437,  114.83808,  -14.83455,   19.073
   3029953673319949696,  NGC 2437,  114.78623,  -14.70920,   18.481
   3029946805675975680,  NGC 2437,  114.81773,  -14.87789,   15.973
   3029953059148349440,  NGC 2437,  114.77164,  -14.75573,   17.198
   3029948003966625024,  NGC 2437,  114.82583,  -14.82553,   19.994
   3029953265297291648,  NGC 2437,  114.77065,  -14.73171,   19.767
   3029947321072071040,  NGC 2437,  114.75543,  -14.88027,   13.824
   3029948210121208960,  NGC 2437,  114.75449,  -14.81353,   18.655
   3029946324639746944,  NGC 2437,  114.81444,  -14.91009,   19.984
   3029949172192148352,  NGC 2437,  114.93041,  -14.77800,   17.995
   3029946908745678464,  NGC 2437,  114.86641,  -14.85787,   19.898
   3029954635392745088,  NGC 2437,  114.79101,  -14.67229,   18.728
   3029946187200762112,  NGC 2437,  114.77803,  -14.93119,   11.064
   3029547575573869824,  NGC 2437,  115.87598,  -14.60088,   19.934
   3029539711493987456,  NGC 2437,  115.80381,  -14.74838,   15.966
   3029550152552231296,  NGC 2437,  115.97652,  -14.51694,   17.932
   3029540364328883328,  NGC 2437,  115.89255,  -14.68620,   16.470
   3029538680701949312,  NGC 2437,  115.70382,  -14.77461,   16.663
   3029520470040481024,  NGC 2437,  115.93825,  -14.93164,   16.535
   3029540776645861248,  NGC 2437,  115.79438,  -14.70845,   16.058
   3029520878053748992,  NGC 2437,  115.89449,  -14.94474,   19.218
   3029533973413378048,  NGC 2437,  115.79282,  -14.87954,   19.990
   3029533110120681984,  NGC 2437,  115.80608,  -14.90151,   19.497
   3029538573322163840,  NGC 2437,  115.69865,  -14.79386,   19.419
   3029538783781156736,  NGC 2437,  115.70310,  -14.76045,   16.955
   3029520912413365632,  NGC 2437,  115.90647,  -14.93076,   11.784
   3029539745853698944,  NGC 2437,  115.82287,  -14.73461,   14.607
   3029537581190303360,  NGC 2437,  115.74719,  -14.81083,   13.740
   3029542181092119936,  NGC 2437,  116.04277,  -14.72672,   17.956
   3029545243405549440,  NGC 2437,  116.03205,  -14.62051,   19.891
   3029519576682993024,  NGC 2437,  115.92534,  -15.00773,   19.837
   3029538470244759808,  NGC 2437,  115.72570,  -14.78479,   18.451
   3029534278354809600,  NGC 2437,  115.79209,  -14.85208,   19.802
   3029537546830586240,  NGC 2437,  115.72358,  -14.81337,   15.014
   3029515449214971008,  NGC 2437,  116.00050,  -15.06837,   17.774
   3029538508903240064,  NGC 2437,  115.72909,  -14.78339,   15.993
   3029537821708733440,  NGC 2437,  115.80062,  -14.79303,   15.069
   3029516823607624192,  NGC 2437,  116.01532,  -15.00100,   19.578
   3029545307828727552,  NGC 2437,  116.07302,  -14.61250,   19.174
   3029522527321368448,  NGC 2437,  116.06740,  -14.85655,   18.971
   3029536855332619136,  NGC 2437,  115.94421,  -14.74136,   17.708
   3029539054355874944,  NGC 2437,  115.77458,  -14.73989,   19.071
   3029538027861513728,  NGC 2437,  115.78518,  -14.78765,   19.747
   3029535244727952256,  NGC 2437,  115.90707,  -14.83701,   14.289
   3029546583435598464,  NGC 2437,  115.96123,  -14.64655,   19.711
   3029537061493756800,  NGC 2437,  115.93775,  -14.72668,   19.720
   3029542082309858560,  NGC 2437,  116.00968,  -14.71723,   19.752
   3029541017163978496,  NGC 2437,  115.83835,  -14.69432,   13.183
   3029534656311962752,  NGC 2437,  115.86574,  -14.82084,   19.335
   3029538440183745920,  NGC 2437,  115.75070,  -14.78656,   14.557
   3029550152552206976,  NGC 2437,  115.98562,  -14.52250,   19.350
   3029515487878785792,  NGC 2437,  116.00144,  -15.05692,   19.856
   3029539093018771584,  NGC 2437,  115.73481,  -14.75391,   15.759
   3029533629820647424,  NGC 2437,  115.87538,  -14.86541,   16.514
   3029539191794864512,  NGC 2437,  115.72509,  -14.73759,   17.174
   3029523832994379008,  NGC 2437,  116.02532,  -14.81555,   19.645
   3029534828110658432,  NGC 2437,  115.83857,  -14.81443,   18.846
   3029548645025649536,  NGC 2437,  116.00474,  -14.56696,   19.680
   3029542254114328576,  NGC 2437,  116.08299,  -14.71758,   15.152
   3029548541946451456,  NGC 2437,  115.99287,  -14.57474,   11.407
   3029533556797370624,  NGC 2437,  115.90847,  -14.86063,   19.629
   3029523592476204800,  NGC 2437,  116.05376,  -14.81954,   19.593
   3029529914669061760,  NGC 2437,  116.07367,  -14.77301,   19.583
   3029547201916766208,  NGC 2437,  115.91463,  -14.64011,   14.621
   3029535279087675392,  NGC 2437,  115.91234,  -14.82237,   12.068
   3029534557533234560,  NGC 2437,  115.85560,  -14.83495,   16.381
   3029521152931693824,  NGC 2437,  115.87613,  -14.92338,   16.945
   3029529467988619392,  NGC 2437,  116.06265,  -14.81992,   17.913
   3029516376927929472,  NGC 2437,  115.97198,  -15.02220,   19.246
   3029545999325923200,  NGC 2437,  115.94498,  -14.68835,   17.051
   3029535828837757696,  NGC 2437,  115.96039,  -14.79462,   19.690
   3029537993507129472,  NGC 2437,  115.77659,  -14.79790,   16.987
   3029538264081645568,  NGC 2437,  115.70764,  -14.81729,   18.235
   3029539367896946816,  NGC 2437,  115.83850,  -14.76974,   16.024
   3029520676198994304,  NGC 2437,  115.88093,  -14.96868,   17.768
   3029516376927924352,  NGC 2437,  115.97424,  -15.02964,   17.821
   3029532766523257984,  NGC 2437,  115.84183,  -14.92857,   18.616
   3029533148784038528,  NGC 2437,  115.81706,  -14.89566,   16.400
   3029515827172108544,  NGC 2437,  116.05936,  -15.03231,   19.444
   3029536305576683520,  NGC 2437,  115.90850,  -14.77710,   18.993
   3029539054355886848,  NGC 2437,  115.77371,  -14.73711,   18.230
   3029536447318799232,  NGC 2437,  115.86170,  -14.77362,   16.534
   3029517583818007680,  NGC 2437,  116.11193,  -14.98291,   19.798
   3029535004209750144,  NGC 2437,  115.93923,  -14.83686,   19.370
   3029539986371819648,  NGC 2437,  115.87186,  -14.73640,   16.174
   3029534725028573312,  NGC 2437,  115.83341,  -14.82473,   16.472
   3029537027134000896,  NGC 2437,  115.93371,  -14.74109,   19.853
   3029532976985315712,  NGC 2437,  115.84888,  -14.89451,   12.178
   3029540226889972224,  NGC 2437,  115.87281,  -14.71764,   15.472
   3029547957830998144,  NGC 2437,  115.89607,  -14.58829,   18.454
   3029539230457697536,  NGC 2437,  115.75161,  -14.73606,   15.260
   3029538848197362304,  NGC 2437,  115.75628,  -14.76435,   18.538
   3029519297505850368,  NGC 2437,  116.08322,  -14.90691,   18.377
   3029536786613139456,  NGC 2437,  115.96048,  -14.74220,   19.992
   3029539604116127360,  NGC 2437,  115.85505,  -14.73950,   19.694
   3029546205484329088,  NGC 2437,  115.95442,  -14.66368,   17.138
   3029520431377154816,  NGC 2437,  115.95990,  -14.94138,   17.985
   3029538642043450752,  NGC 2437,  115.68427,  -14.78414,   19.628
   3029537851767657472,  NGC 2437,  115.80921,  -14.79376,   19.514
   3029521908845776640,  NGC 2437,  116.04595,  -14.91095,   12.418
   3029521157235305472,  NGC 2437,  115.87764,  -14.92275,   15.697
   3029540226889967232,  NGC 2437,  115.87383,  -14.71174,   14.708
   3029522325466676224,  NGC 2437,  116.06069,  -14.89784,   15.894
   3029538680701941760,  NGC 2437,  115.71447,  -14.77882,   17.130
   3029536516038229632,  NGC 2437,  115.90044,  -14.76312,   17.132
   3029522737777242496,  NGC 2437,  116.05865,  -14.84559,   19.565
   3029535068630654336,  NGC 2437,  115.93021,  -14.83297,   19.362
   3029516995403258240,  NGC 2437,  116.04885,  -14.98581,   18.259
   3029537267653906816,  NGC 2437,  115.75250,  -14.83399,   19.303
   3029540634903945344,  NGC 2437,  115.83293,  -14.71038,   18.310
   3029534278357569408,  NGC 2437,  115.80186,  -14.85571,   12.912
   3029534454454037120,  NGC 2437,  115.84503,  -14.84535,   14.647
   3029537267649186944,  NGC 2437,  115.75861,  -14.83249,   18.183
   3029544105237681536,  NGC 2437,  116.06604,  -14.66616,   18.619
   3029533316282109312,  NGC 2437,  115.88541,  -14.88459,   19.172
   3029540948445024768,  NGC 2437,  115.78106,  -14.68881,   17.982
   3029523424972162560,  NGC 2437,  116.01452,  -14.85638,   19.680
   3029536374296122880,  NGC 2437,  115.87821,  -14.78883,   18.929
   3029541773078067072,  NGC 2437,  116.01929,  -14.74529,   17.613
   3029546682217117184,  NGC 2437,  116.00605,  -14.64058,   13.066
   3029537752988925568,  NGC 2437,  115.81271,  -14.80291,   14.462
   3029540329969164928,  NGC 2437,  115.88311,  -14.70203,   16.867
   3029537752988923648,  NGC 2437,  115.81470,  -14.80259,   15.980
   3029536997074549120,  NGC 2437,  115.90380,  -14.74412,   16.501
   3029546682218188416,  NGC 2437,  116.00851,  -14.63147,   18.743
   3029540536127705984,  NGC 2437,  115.79225,  -14.72683,   17.137
   3029534523173503616,  NGC 2437,  115.84342,  -14.82800,   17.442
   3029537856068132736,  NGC 2437,  115.81763,  -14.79549,   17.123
   3029548125327461504,  NGC 2437,  115.92556,  -14.56558,   18.275
   3029541704358582656,  NGC 2437,  116.03702,  -14.75883,   17.181
   3029542765207715584,  NGC 2437,  115.97309,  -14.71554,   19.026
   3029535863203173504,  NGC 2437,  115.93910,  -14.78677,   16.403
   3029522080647649536,  NGC 2437,  116.01380,  -14.90017,   19.616
   3029540050788381312,  NGC 2437,  115.90910,  -14.71328,   19.108
   3029546304260921856,  NGC 2437,  115.89688,  -14.66952,   18.614
   3029538367160921472,  NGC 2437,  115.70479,  -14.79723,   17.843
   3029536752253354112,  NGC 2437,  115.95520,  -14.75789,   18.716
   3029522630405367168,  NGC 2437,  116.04484,  -14.85818,   19.195
   3029537512470858752,  NGC 2437,  115.71376,  -14.82077,   14.503
   3029543387979709056,  NGC 2437,  116.05056,  -14.66912,   19.461
   3029543521122102272,  NGC 2437,  116.00857,  -14.67343,   18.686
   3029538268385100160,  NGC 2437,  115.71180,  -14.81124,   17.502
   3029538646342223616,  NGC 2437,  115.68693,  -14.77557,   17.290
   3029543078742324480,  NGC 2437,  115.97897,  -14.69988,   19.672
   3029537512470860416,  NGC 2437,  115.71273,  -14.82265,   14.691
   3029541257682086400,  NGC 2437,  115.86865,  -14.65751,   15.290
   3029523936070823040,  NGC 2437,  116.01119,  -14.79283,   18.704
   3029548297125999360,  NGC 2437,  116.03505,  -14.60476,   15.117
   3029544075174341888,  NGC 2437,  116.09708,  -14.66776,   19.846
   3029536653477147904,  NGC 2437,  115.93212,  -14.76381,   19.174
   3029533354942381312,  NGC 2437,  115.89539,  -14.88230,   14.558
   3029541738712418816,  NGC 2437,  116.04994,  -14.74836,   19.804
   3029545037253076352,  NGC 2437,  116.09027,  -14.62841,   13.550
   3029538302744824832,  NGC 2437,  115.72101,  -14.79835,   15.710
   3029521329033947008,  NGC 2437,  115.92272,  -14.91632,   16.414
   3029538951276600960,  NGC 2437,  115.77481,  -14.75831,   17.414
   3029139141362914432,  NGC 2437,  115.93501,  -15.16530,   19.599
   3029119010853825920,  NGC 2437,  115.14679,  -15.28940,   19.944
   3029126325183299968,  NGC 2437,  115.29255,  -15.19621,   18.995
   3029104575464319104,  NGC 2437,  115.61023,  -15.43064,   18.058
   3029140313896660736,  NGC 2437,  115.87724,  -15.11251,   14.101
   3029127085396893440,  NGC 2437,  115.27439,  -15.18982,   15.850
   3029153714193856256,  NGC 2437,  115.42389,  -15.02480,   14.010
   3029123679479645696,  NGC 2437,  115.39220,  -15.19490,   19.378
   3029151029831849216,  NGC 2437,  115.40814,  -15.09041,   18.734
   3029123683782676992,  NGC 2437,  115.39114,  -15.18717,   15.258
   3029145605286108928,  NGC 2437,  115.84559,  -14.96843,   19.924
   3029150411356300160,  NGC 2437,  115.38287,  -15.14597,   19.092
   3029153885993450880,  NGC 2437,  115.45370,  -14.99644,   13.549
   3029154470107972608,  NGC 2437,  115.48160,  -14.95639,   13.870
   3029152717753376768,  NGC 2437,  115.46836,  -15.04530,   19.824
   3029106705768066048,  NGC 2437,  115.44586,  -15.44104,   18.750
   3029126741799392896,  NGC 2437,  115.37561,  -15.16465,   17.559
   3029129799816849792,  NGC 2437,  115.66522,  -15.31930,   13.937
   3029153508035431552,  NGC 2437,  115.42845,  -15.03795,   14.218
   3029117499030149504,  NGC 2437,  115.09960,  -15.35980,   17.085
   3029152644740452480,  NGC 2437,  115.48608,  -15.05494,   18.778
   3029153782913338752,  NGC 2437,  115.41095,  -15.01003,   15.264
   3029154813705231232,  NGC 2437,  115.64143,  -15.05909,   14.443
   3029146670447495168,  NGC 2437,  115.50823,  -15.16527,   13.413
   3029102410800632704,  NGC 2437,  115.53099,  -15.49578,   19.001
   3029127459051877504,  NGC 2437,  115.27570,  -15.16137,   18.640
